business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
1Je3JaXcCECq9x1mArfm-g,Reliable Credit Association,Meridian,ID,83642,43.5857991,-116.3544401,1.0,5,1,"Financial Services, Mortgage Lenders, Banks & Credit Unions, Installment Loans"
MaXLjHmhRy2Yw8RReBVQCQ,TruMark Financial Credit Union,Upper Darby,PA,19082,39.9592983,-75.2865043,3.0,6,1,"Financial Advising, Banks & Credit Unions, Financial Services"
SoLVcbjiMwo9yIhR1A-9gA,Td Bank,Exton,PA,19341,40.0280052,-75.624649,1.5,12,1,"Banks & Credit Unions, Financial Services"
p0_0XtI2vVXYDcvjYbTmtQ,Wells Fargo Bank,Meridian,ID,83642,43.6188896,-116.3907,5.0,5,1,"Financial Services, Banks & Credit Unions"
gg31F5tXUIe05Yn5YW7s9g,Bank of America Financial Center,Clearwater,FL,33763,27.990419899,-82.743962953,1.0,6,1,"Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate"
rWBE1binddcwNf-Dz5wM6Q,Dan Kalm - State Farm Insurance Agent,Tucson,AZ,85719,32.2551829,-110.9434686,4.5,7,1,"Auto Insurance, Insurance, Home & Rental Insurance, Financial Services, Banks & Credit Unions, Life Insurance, Investing"
YW9bxMWQ3lUoi64lirtZYg,Union Bank,Santa Barbara,CA,93105,34.4406964,-119.7519481,3.0,5,0,"Financial Services, Banks & Credit Unions"
ucE9Wn94ODfh2dsWy_z3Yg,Chase Bank,Tucson,AZ,85704,32.3508646,-110.9742381,3.5,5,1,"Financial Services, Banks & Credit Unions"
JlfB8oTi8biGk6fhUQXf-w,Vanderbilt University Credit Union,Nashville,TN,37232,36.141034,-86.800832,3.5,6,1,"Financial Services, Banks & Credit Unions"
HuRJBBn6UEm8OhMSGXFkBQ,PNC Bank,Saint Louis,MO,63108,38.6442728,-90.2614202,3.0,5,0,"Financial Services, Banks & Credit Unions"
1Bq-e9llnorxBFqgLgBgmw,Commerce Bank,Webster Groves,MO,63119,38.591771,-90.3372447,3.0,5,1,"Mortgage Brokers, Real Estate, Banks & Credit Unions, Financial Services, Home Services"
MbS5_InOxkqr_grM8vdlEw,Pacific Premier Bank,Tucson,AZ,85704,32.323192,-110.974313,2.5,6,1,"Financial Services, Banks & Credit Unions"
6KUK0rc7NGXagnVeg9L-og,U.S. Bank Branch,Reno,NV,89502,39.4864290564,-119.7887007414,2.0,17,1,"Real Estate, Banks & Credit Unions, Mortgage Brokers, Home Services, Financial Advising, Financial Services"
HG8gshWMFgzRJ7p5IToBMQ,Bank of America Financial Center,Tucson,AZ,85710,32.2204886,-110.8072825,1.5,8,1,"Banks & Credit Unions, Financial Services"
X2G6wYqhXRDCCzEgVbnOIA,John Nicolucci - State Farm Insurance Agent,Philadelphia,PA,19128,40.0321044,-75.2130364,2.5,7,0,"Banks & Credit Unions, Auto Insurance, Home & Rental Insurance, Life Insurance, Insurance, Financial Services"
Hfiq_JnjsZP4YZKv0OUB0A,Bank of America Financial Center,Tucson,AZ,85705,32.23330514,-110.971521636,3.0,10,1,"Financial Services, Real Estate, Banks & Credit Unions, Mortgage Brokers, Home Services"
qdBUxBxgk0XDiA1esQHG9g,Indiana Members Credit Union,Indianapolis,IN,46214,39.7796342,-86.2852457,3.5,5,1,"Banks & Credit Unions, Financial Services"
Ty1eL03yXyVAr7fn6gQJ7w,Tcm Bank,Tampa,FL,33607,27.964419,-82.568523,1.5,7,1,"Banks & Credit Unions, Financial Services"
aqKvIjinoVOy-P6zy-JVMQ,PNC Bank,Philadelphia,PA,19123,39.9606285,-75.1483266,1.5,7,1,"Real Estate, Investing, Mortgage Brokers, Financial Services, Home Services, Banks & Credit Unions"
dxC52nnj4XQTtceWe8pSww,Chase Bank,New Orleans,LA,70115,29.9248276,-90.10905,3.0,6,1,"Banks & Credit Unions, Financial Services"
Vgkbfm8Rch6VkH74KXQeEg,Frontier Financial Credit Union,Reno,NV,89502,39.4754431,-119.7784305,2.0,9,0,"Banks & Credit Unions, Financial Services"
nhCPGaboJ0kCXG8ZI7VgjQ,Chase Bank,New Orleans,LA,70130,29.954723,-90.06749,2.5,13,1,"Financial Services, Banks & Credit Unions"
VrMM7_a9ZJMnruNXeZvG2g,BettyAnne Coyne - State Farm Insurance Agent,Oro Valley,AZ,85737,32.3963254,-110.9608793,2.5,7,1,"Home & Rental Insurance, Financial Services, Banks & Credit Unions, Auto Insurance, Life Insurance, Insurance"
BMWiN2KVfYbXQnK97hm47A,Teachers Credit Union,Indianapolis,IN,46220,39.878977,-86.0466269,3.0,5,1,"Financial Services, Installment Loans, Banks & Credit Unions, Mortgage Lenders"
RS5NFSUdFFdUdIo-aNkS3Q,Chase Bank,Indianapolis,IN,46202,39.788647,-86.158335,3.5,8,0,"Financial Services, Banks & Credit Unions"
fKueVH4hZbXLjo4mBSD-2g,Sierra Pacific Federal Credit Union,Reno,NV,89511,39.4677561,-119.7792995,4.5,9,1,"Banks & Credit Unions, Real Estate, Home Services, Financial Services, Mortgage Brokers"
2gvTPJ1xA_LVTrCPTazSAQ,Pima Federal Credit Union,Tucson,AZ,85713,32.1991016,-110.9898989,2.0,13,1,"Banks & Credit Unions, Financial Services"
pEUrn22p1J_N86sr9dBkCQ,Suncoast Credit Union,St Petersburg,FL,33716,27.881188,-82.670623,2.5,10,1,"Auto Loan Providers, Automotive, Financial Services, Banks & Credit Unions, Investing"
-PHMBu7ig7rQrs0HavxYAg,BB&T,Nashville,TN,37215,36.109666,-86.813523,4.0,5,1,"Banks & Credit Unions, Financial Services"
pDYgX68mqnCVoI54VrRCnQ,U.S. Bank Branch,Green Valley,AZ,85614,31.9008511,-110.9925833,3.0,6,1,"Home Services, Financial Services, Financial Advising, Mortgage Brokers, Real Estate, Banks & Credit Unions"
S4S7MXqTzZCekYkGuIJ2hw,TD Bank,Philadelphia,PA,19103,39.9532295074,-75.1717012981,3.5,12,1,"Banks & Credit Unions, Financial Services"
NVkPtGGZRacyNmBxjMynOA,Chase Bank,Fishers,IN,46038,39.954473,-86.040037,2.0,6,1,"Financial Services, Banks & Credit Unions"
XtBaW_EeWKftmv1Iu0Nesg,Wells Fargo Bank,Sparks,NV,89431,39.5452005,-119.7717326,3.0,5,1,"Financial Services, Banks & Credit Unions"
UvfGZ2wu-veFaH-pTT-XmQ,Bank of America Financial Center,Tucson,AZ,85704,32.337777139,-111.012169636,2.5,7,1,"Mortgage Brokers, Banks & Credit Unions, Financial Services, Home Services, Real Estate"
kqxA-6N6BgeF7Vx31muzWA,U.S. Bank Branch,Tucson,AZ,85710,32.2214131,-110.827585,4.0,8,1,"Financial Services, Banks & Credit Unions, Real Estate, Home Services, Mortgage Brokers, Financial Advising"
Bg3KT97I7bRJJ7fjVHRlFw,Rose Fox - State Farm Insurance Agent,Reno,NV,89511,39.4672704,-119.7842723,4.5,13,1,"Financial Advising, Banks & Credit Unions, Financial Services, Life Insurance, Insurance, Auto Insurance, Home & Rental Insurance"
xpl5Pjwh9kCpffmq7JAMAg,Nicole Williams - State Farm Insurance Agent,Reno,NV,89509,39.5010871367,-119.8036392526,3.5,19,1,"Banks & Credit Unions, Auto Insurance, Home & Rental Insurance, Insurance, Life Insurance, Financial Services"
-U6SPnTxLtAGiWefAPOccQ,Alliance Credit Union,Fenton,MO,63026,38.540859,-90.472863,2.0,5,1,"Financial Services, Banks & Credit Unions"
l2lvmZbozs1eIFeZEEStJg,Wells Fargo Bank,Reno,NV,89502,39.4875218,-119.7948246,1.5,11,1,"Banks & Credit Unions, Financial Services"
GzTvj4Xt006Dm3H81gvfsA,Vantage West Credit Union,Tucson,AZ,85710,32.2216235,-110.812002,2.5,10,1,"Financial Services, Banks & Credit Unions"
XOG7rCsjBhJLJfbUNXYqhw,Umpqua Bank,Reno,NV,89502,39.4919399,-119.7960574,3.0,9,1,"Financial Services, Banks & Credit Unions"
fzZ5J_jjCvg-38LN34w8OA,Teresa Chapman - State Farm Insurance Agent,Carmel,IN,46032,39.9785656,-86.1276133,5.0,7,1,"Auto Insurance, Life Insurance, Insurance, Financial Services, Home & Rental Insurance, Banks & Credit Unions"
0Ye0FD6YmKq_NTUhm6V5EA,TD Bank,Cinnaminson,NJ,08077,39.9861679,-75.0089507,3.0,6,1,"Banks & Credit Unions, Financial Services"
HUhTD_RXSVX0HS9VveXDsQ,Vantage Credit Union,Olivette,MO,63132,38.6734380796,-90.3679997022,3.5,5,1,"Financial Services, Banks & Credit Unions, Real Estate, Mortgage Brokers, Home Services"
zUD1vgR-Kdpy8uIhZGWcnA,U.S. Bank Branch,Nashville,TN,37013,36.0485754,-86.6549295,1.5,5,1,"Banks & Credit Unions, Financial Services, Real Estate, Mortgage Brokers, Home Services, Financial Advising"
YwHHF9eEfVcgHIE8sbr_oQ,Bank of America Financial Center,Doylestown,PA,18901,40.3232185,-75.131445452,2.0,7,1,"Banks & Credit Unions, Financial Services"
6llZVj5eeU-aQzpIBCmrng,The Tennessee Credit Union,Brentwood,TN,37027,36.1730797926,-86.7792892456,3.0,9,1,"Banks & Credit Unions, Financial Services"
hogWFqJWfGiukjea_KDEkA,PNC Bank,Mt Laurel,NJ,08054,39.9697552764,-74.9150575698,4.0,5,1,"Investing, Home Services, Banks & Credit Unions, Real Estate, Mortgage Brokers, Financial Services"
QXY2Pi_AijwHaGTosTejvA,Wells Fargo Bank,Clearwater,FL,33759,27.960097,-82.726209,3.0,5,1,"Financial Services, Banks & Credit Unions"
tCgsTTMZugzFN5Tt1h-4Vw,Old National Bank,Indianapolis,IN,46220,39.866576,-86.145735,3.5,9,1,"Mortgage Lenders, Banks & Credit Unions, Financial Services, Mortgage Brokers, Investing, Home Services, Real Estate"
ch29D3CT7tkxkp2_FhRiNg,Franklin Mint Federal Credit Union,Philadelphia,PA,19113,39.8751194,-75.2800795,2.0,5,1,"Financial Services, Banks & Credit Unions"
gm1GE3EcBxyAhxa9ri5-zA,Chase Amazon Visa,Wilmington,DE,19850,39.749361,-75.643331,1.5,20,1,"Banks & Credit Unions, Financial Services"
yJRWfrf2VnczD43dW-EE3A,Bank of America Financial Center,Philadelphia,PA,19102,39.948583769,-75.166286,2.5,11,1,"Banks & Credit Unions, Financial Services"
34XugDuL3_tQmUXr0kYRVg,Navy Federal Credit Union,New Orleans,LA,70114,29.948521641,-90.0357427674,3.0,9,1,"Banks & Credit Unions, Home Services, Real Estate, Financial Advising, Mortgage Brokers, Financial Services, Mortgage Lenders, Auto Loan Providers, Automotive"
NKttgdF-YJn8TPUry_IqMg,Chase Bank,Gretna,LA,70056,29.9022326,-90.0496285,2.5,8,1,"Banks & Credit Unions, Financial Services, Financial Advising"
x2iA3fT_ZVxFvqhmEQ3Gvg,Chase Bank,Indianapolis,IN,46240,39.9127980142,-86.1101669439,3.0,6,1,"Financial Services, Banks & Credit Unions"
xYpSDq1fNSSDq3XdvUl2vQ,Wells Fargo Bank,Sparks,NV,89431,39.5513123,-119.7529792,2.5,8,1,"Financial Services, Banks & Credit Unions"
Nys0pd52lpDumfinmfg_HA,Union Bank,Santa Barbara,CA,93101,34.4220186,-119.7009687,1.5,14,1,"Financial Services, Banks & Credit Unions"
Z0y8nWZX7IfrlqtE0IiIxA,CapEd Credit Union,Meridian,ID,83642,43.589788,-116.393179,2.0,13,1,"Banks & Credit Unions, Mortgage Lenders, Financial Services"
CHmd8_3x4O2ZyC7mVsDSXQ,Chase Bank,New Orleans,LA,70126,30.0056118,-90.0367356,2.0,5,1,"Financial Services, Banks & Credit Unions"
hXBXOlhE83_tmJndgoVvAw,TD Bank,Wilmington,DE,19803,39.808600394,-75.5495732648,3.5,6,1,"Banks & Credit Unions, Financial Services"
p3N32Pv2t0KIYog-PBR84g,Chase Bank,New Orleans,LA,70131,29.919011,-90.010389,4.5,6,1,"Financial Services, Banks & Credit Unions"
7MQKPBRam8FbAuf2EfTONg,SunTrust,Nashville,TN,37221,36.0734690385,-86.9251705109,2.5,7,1,"Mortgage Brokers, Financial Services, Home Services, Banks & Credit Unions, Real Estate"
UzaUGFMsLZPJa0F83Er0fg,U.S. Bank Branch,St. Charles,MO,63301,38.7848424,-90.5149285,2.0,9,1,"Financial Services, Banks & Credit Unions, Financial Advising, Mortgage Brokers, Home Services, Real Estate"
rAzgjfZXOHgxjiE4IulBiQ,Bank of America Financial Center,Tampa,FL,33614,27.996479373,-82.500372,1.0,9,1,"Real Estate, Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers"
VnG5DyQIx2Ta8NAnAY6efQ,Chase Bank,Land O Lakes,FL,34639,28.1866853,-82.4403647,3.0,6,0,"Financial Services, Banks & Credit Unions"
9UBPW6Ul3ZjeI4iv_eA4FQ,Capital One Bank,New Orleans,LA,70115,29.9271970775,-90.0932590663,3.0,7,1,"Banks & Credit Unions, Financial Services"
xlngeDVZjuOuoesKlYvbZg,Chase Bank,Tucson,AZ,85715,32.250247,-110.84150700000001,3.0,5,1,"Financial Services, Banks & Credit Unions"
wsaU6mKSUgLnxhE2G2LGzg,Bank of America Financial Center,Goleta,CA,93117,34.441705739,-119.827459941,2.5,9,1,"Banks & Credit Unions, Financial Services"
UfTrCUKHuF4K3uDI_dNA-w,TD Bank,Moorestown,NJ,08057,39.9690237,-74.9208243,3.5,6,1,"Banks & Credit Unions, Financial Services"
mL5NrbO6lxHUeBrWtou5VQ,Wells Fargo Bank,Philadelphia,PA,19147,39.9323779162,-75.1619165136,3.5,6,1,"Financial Services, Banks & Credit Unions"
Pvzcu88K1D01mfora6KNFw,Vantage West Credit Union,Tucson,AZ,85710,32.236078,-110.8574764,1.5,18,1,"Financial Services, Banks & Credit Unions"
5OIA79rRp8vn31Cng2LuEA,Chase Bank,Marrero,LA,70072,29.875066,-90.089768,3.0,7,1,"Banks & Credit Unions, Financial Services"
kVsZvPb43ZOuAEA1YyTX-g,TD Bank,Philadelphia,PA,19104,39.9536629937,-75.1978405631,1.5,30,1,"Banks & Credit Unions, Financial Services"
q9m7CEQBF7YyquljJ__JzA,Wells Fargo Bank,Goleta,CA,93117,34.4422234,-119.8310255,2.5,16,1,"Banks & Credit Unions, Financial Services"
QGHHDN5FTbY9bH02gOS3ZA,Chase Bank,Indianapolis,IN,46250,39.915367,-86.072758,3.0,7,1,"Financial Services, Banks & Credit Unions"
7gITLUoW9cig8IBdIwXcMg,Pima Federal Credit Union,Tucson,AZ,85706,32.1346818,-110.9357148,3.5,5,1,"Banks & Credit Unions, Financial Services"
9XG_FcOa_7yL5O9eGbhVpg,Nora Holmes - State Farm Insurance Agent,Metairie,LA,70001,29.9797919841,-90.1525954779,4.0,8,1,"Insurance, Banks & Credit Unions, Financial Services, Home & Rental Insurance, Auto Insurance, Life Insurance"
SxUCFJImjUfjFJEKZnPKhw,KeyPoint Credit Union,Goleta,CA,93117,34.4285192,-119.8744366,4.0,15,1,"Financial Services, Banks & Credit Unions"
3U7BAuzlY_EX8xNOXfzhcg,Vantage West Credit Union,Tucson,AZ,85719,32.2853018,-110.9605829,2.5,7,1,"Banks & Credit Unions, Financial Services, Investing"
qfFTOB1A0yhQA9mXFVSUBw,Regions Bank,Nashville,TN,37212,36.1379796,-86.800519,4.5,5,1,"Banks & Credit Unions, Financial Services"
q5ElUql5jEsXjQdL-fLebQ,Citadel Credit Union,Brookhaven,PA,19015,39.8773678,-75.3950012,4.0,6,1,"Financial Services, Banks & Credit Unions"
kO9X6EQklZBeshBQsVayuw,Philadelphia Federal Credit Union,Philadelphia,PA,19143,39.9477811,-75.2234133,2.5,19,1,"Financial Services, Banks & Credit Unions"
NQoLhRudX9MzkThatJOTIQ,Alltru Credit Union,Hazelwood,MO,63042,38.7656471,-90.3683991,1.0,9,1,"Debt Relief Services, Financial Services, Banks & Credit Unions"
2TntcEfIoBFAKhRDI153_A,Univest Bank and Trust Co.,Philadelphia,PA,19119,40.0606249,-75.1917917,2.0,9,1,"Banks & Credit Unions, Financial Services"
0hm86FWPMglz9zKt1iRLKg,Fifth Third Bank,Smyrna,TN,37167,35.9822273,-86.5545432,2.0,7,1,"Banks & Credit Unions, Financial Services"
NMGndwm2fQh1fGsB6uaLlA,Wells Fargo Bank,Reno,NV,89509,39.5197728,-119.8168406,3.0,16,1,"Financial Services, Banks & Credit Unions"
FaODifJC6EIe4Ej7UvAuDQ,Bank of America,Edwardsville,IL,62025,38.790864559,-89.9518917664,2.5,6,1,"Banks & Credit Unions, Financial Services"
59dKLQwLZVCsQSJTLvHX-A,TD Bank,Clearwater,FL,33761,28.028155,-82.739101664,3.0,8,1,"Banks & Credit Unions, Financial Services"
cuPS4i6nMiRHb_QH_YAgHg,Bank of America Financial Center,King Of Prussia,PA,19406,40.08757431,-75.382903097,1.5,6,1,"Financial Services, Mortgage Brokers, Real Estate, Banks & Credit Unions, Home Services"
QmbgcZi79O8n6az93kfzPg,Citizens Bank,Cherry Hill,NJ,08002,39.9215965271,-75.0381851196,2.5,6,1,"Financial Services, Banks & Credit Unions"
MomBieFKSwjqW48H8hh93g,Philadelphia Federal Credit Union,Philadelphia,PA,19154,40.1067723,-74.9790503,2.0,22,1,"Financial Services, Banks & Credit Unions"
ZHak6SiLtJreNuziLldX4Q,Police And Fire Federal Credit Union,Bensalem,PA,19020,40.1189301,-74.9598435,3.0,9,1,"Financial Advising, Banks & Credit Unions, Financial Services"
twBN_Ac_3jtLNWGCcXUDdg,Wells Fargo Bank,Tampa,FL,33626,28.0562663,-82.6270305,4.0,6,1,"Financial Services, Banks & Credit Unions"
cp-mAgZ8rKNAMx6ZDeCWbA,Wells Fargo Bank,Reno,NV,89503,39.5273991,-119.828403,2.5,17,1,"Home Services, Financial Services, Real Estate, Banks & Credit Unions, Mortgage Brokers"
rDaR9R8zoR9Vro2yX1b_CQ,U.S. Bank Branch,St. Louis,MO,63139,38.6107951,-90.2779388,2.0,5,1,"Financial Advising, Financial Services, Mortgage Brokers, Real Estate, Banks & Credit Unions, Home Services"
VgSRlehDplsagCUXyug-ng,Bank of America Financial Center,Tucson,AZ,85746,32.133238955,-110.999424636,1.0,6,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services"
trXE_g6QE3wIV_H1l7kIyQ,Mountain America Credit Union,Reno,NV,89521,39.423451,-119.736241,4.0,11,1,"Banks & Credit Unions, Financial Services"
hauK97cLjYkGqrUcddptLQ,Bank of America Financial Center,Reno,NV,89502,39.51896518,-119.780071318,2.5,13,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services"
pX_oxSP0CMBLSSA4qwF5hw,Grow Financial Federal Credit Union - Clearwater,Clearwater,FL,33761,28.020005,-82.734715,2.0,7,1,"Financial Services, Banks & Credit Unions"
EHQ9rRf-FLgJ_p7x-taznA,Great Basin Federal Credit Union,Reno,NV,89523,39.5151242,-119.85953,2.0,12,1,"Automotive, Auto Loan Providers, Banks & Credit Unions, Financial Services"
bonnqkpBI8fRqbJYnUr4-g,Financial Center First Credit Union,Indianapolis,IN,46250,39.9063586,-86.0773217,2.5,8,1,"Banks & Credit Unions, Mortgage Brokers, Financial Services, Home Services, Real Estate"
IRYsLYCoRfLp2qDrSH-z8Q,Capital One Bank,New Orleans,LA,70122,29.999749,-90.059733,3.0,6,1,"Financial Services, Banks & Credit Unions"
6ua1Nt5ZH4L_YQAQbOqkrw,Navy Federal Credit Union,Riverview,FL,33578,27.914068275200002,-82.3492348194,5.0,5,1,"Banks & Credit Unions, Financial Services, Auto Loan Providers, Mortgage Lenders, Financial Advising, Automotive"
LOfHtKno6M39n5eZyhIhrg,TD Bank,Jenkintown,PA,19046,40.1023623,-75.1261299,3.0,5,1,"Banks & Credit Unions, Financial Services"
bYWJqyorz1Qg0VNRrrNxTA,Bank of America Financial Center,Reno,NV,89521,39.438655073,-119.757620043,2.0,18,1,"Banks & Credit Unions, Financial Services"
lNvhTTJE8V5pKKnGCMd0iw,Christina Kantrud - State Farm Insurance Agent,Reno,NV,89509,39.5076016,-119.807564,4.0,10,1,"Financial Services, Insurance, Home & Rental Insurance, Life Insurance, Auto Insurance, Banks & Credit Unions"
zEH6hBouq-UKpg5JuAfTaQ,Commerce Bank,St Louis,MO,63141,38.6735168,-90.4538919,1.0,6,1,"Mortgage Brokers, Banks & Credit Unions, Financial Services, Home Services, Real Estate"
MAKwMht3uAaR4y9tdNd-Ng,Bank of America Financial Center,Brentwood,TN,37027,36.035297344,-86.788608659,2.0,15,1,"Banks & Credit Unions, Mortgage Brokers, Home Services, Financial Services, Real Estate"
YfZIJe8wZ0bTCvqtl5OV9A,GTE Financial,Brandon,FL,33511,27.8931584,-82.2853385,1.0,9,1,"Home Services, Financial Services, Mortgage Brokers, Real Estate, Banks & Credit Unions"
YEQh4F5rDIQFKdUvSIVuWg,Philadelphia Federal Credit Union,Philadelphia,PA,19107,39.950037,-75.1589387,3.0,14,1,"Banks & Credit Unions, Financial Services"
SV-J7N2LzGg0jDjfGyI50w,Comenity Bank,Wilmington,DE,19803,39.8144203,-75.5512331,1.0,14,1,"Financial Services, Banks & Credit Unions"
JFDMgsEwYYdRlHBuouiLww,Capital One Bank,New Orleans,LA,70130,29.951686825,-90.071568042,2.5,5,1,"Financial Services, Banks & Credit Unions"
6bXqlXJ3kWMhbXqCjlOX9w,Navy Federal Credit Union,Cherry Hill,NJ,08002,39.9399157,-75.0203942,4.0,8,1,"Financial Services, Mortgage Brokers, Financial Advising, Banks & Credit Unions, Auto Loan Providers, Mortgage Lenders, Automotive, Home Services, Real Estate"
J_QGmVXSJPdDFrwPADzfGw,1st MidAmerica Credit Union,Edwardsville,IL,62025,38.7934574493,-89.9508624619,3.0,6,1,"Financial Services, Banks & Credit Unions"
ICRYe8q2yeB6XwkRD-gIxw,Suncoast Credit Union,Tampa,FL,33607,27.9692643,-82.4850359,2.5,8,1,"Financial Services, Banks & Credit Unions, Investing, Automotive, Auto Loan Providers"
ESkrZikzFauGfvGqRd-s0Q,Bryn Mawr Trust,Bryn Mawr,PA,19010,40.0215078,-75.3178845,1.5,9,1,"Financial Services, Banks & Credit Unions, Investing, Insurance"
ebuU-knOxI3S6A2RC6qwjA,Wells Fargo Bank,Saint Petersburg,FL,33703,27.8098581,-82.6388543,2.5,5,1,"Banks & Credit Unions, Financial Services"
IZe0TK5jz36BA0pRW6nA2Q,Greater Nevada Credit Union,Reno,NV,89523,39.531437,-119.866275,2.0,21,1,"Banks & Credit Unions, Automotive, Financial Services, Financial Advising, Auto Loan Providers, Investing"
ax927OZrfAX3a-DiGmkVHA,U.S. Bank Branch,Reno,NV,89521,39.4234087,-119.7397595,3.0,10,1,"Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers, Financial Advising, Real Estate"
oJEpQ3AqYSEg17mhuG94ew,Chase Bank,Tucson,AZ,85711,32.2219248,-110.8585435,4.0,6,1,"Banks & Credit Unions, Financial Services"
xANlxMXcHBVFdTsmcX2ZzA,Capital One Café,Tampa,FL,33606,27.9368866,-82.4755534,4.0,7,1,"Restaurants, Cafes, Banks & Credit Unions, Financial Services"
kmtBZAqcyfws4AmqBQ9nsQ,Bank of America Financial Center,Brandon,FL,33511,27.937232374,-82.319087318,1.5,9,1,"Financial Services, Banks & Credit Unions, Mortgage Brokers, Home Services, Real Estate"
OkFRDC0QbaGO7EmQl2tvmQ,Bank of America Financial Center,Tampa,FL,33606,27.941862368,-82.464280506,4.0,5,1,"Financial Services, Banks & Credit Unions, Real Estate, Home Services, Mortgage Brokers"
_qctTOH47aCTxtnRs9EZvA,Chase Bank,Santa Barbara,CA,93101,34.424691,-119.705823,3.0,19,1,"Mortgage Brokers, Financial Services, Real Estate, Home Services, Banks & Credit Unions"
QkQ-EfBEApFDD04llnZG-Q,OneAZ Credit Union,Tucson,AZ,85704,32.3234761746,-110.9734785348,4.0,11,1,"Financial Services, Banks & Credit Unions"
gzfZO9N2e1cyi3R0aSG8IQ,Grow Financial Federal Credit Union - Carrollwood,Tampa,FL,33618,28.0690771417,-82.5053576455,2.0,9,1,"Financial Services, Banks & Credit Unions"
1K0DNc5JkxLxfR9h7nZ7KQ,Bank of America Financial Center,Palm Harbor,FL,34684,28.076616455,-82.738261364,1.5,17,1,"Banks & Credit Unions, Financial Services, Home Services, Mortgage Brokers, Real Estate"
jKEtAtBTVhdQgMEo5EF3kg,Regions Bank,Nashville,TN,37203,36.1425319,-86.8150593,3.0,10,1,"Banks & Credit Unions, Financial Services"
Y_muuXQkrV37eTWbsf8eYA,Chase Bank,New Orleans,LA,70170,29.9517235,-90.0700965,2.5,5,1,"Banks & Credit Unions, Financial Services"
q1lEp3kll5S5tom12SpcLg,Suntrust,Lutz,FL,33548,28.1283754,-82.503121,2.5,5,1,"Banks & Credit Unions, Financial Services"
hXqNHHaKo4OmhQNi--Jucg,Bank of America Financial Center,Dunedin,FL,34698,28.018354844,-82.764047411,2.5,5,1,"Banks & Credit Unions, Financial Services, Real Estate, Home Services, Mortgage Brokers"
q5xPWJWFnuGWVXLkHBwjVw,Wells Fargo Bank,Tucson,AZ,85701,32.2239355,-110.9713497,3.5,5,1,"Financial Services, Banks & Credit Unions"
PFxYf6Dv_o4uEeUIZqDncQ,U.S. Bank Branch,Creve Coeur,MO,63141,38.6710221,-90.4406341,1.5,5,1,"Financial Services, Mortgage Brokers, Banks & Credit Unions, Financial Advising, Real Estate, Home Services"
HNbwiO75h1-6XITxL2NFvQ,Nevada State Bank,Sparks,NV,89431,39.5421703,-119.73741,2.0,5,1,"Financial Services, Banks & Credit Unions, Mortgage Lenders, Business Financing"
Q1Vn6LYVua2eUbxsfv9h9A,Wells Fargo Bank,Nashville,TN,37204,36.111561,-86.754137,2.0,18,1,"Banks & Credit Unions, Financial Services"
DS1gSUTvvRbv_Zie6MjUSg,Renasant Bank,Nashville,TN,37203,36.1527171929,-86.7975827873,4.0,5,1,"Banks & Credit Unions, Financial Services"
hX90I_sT7O2sXbZas6H74A,Golden Sea Chinese Restaurant,Blue Bell,PA,19422,40.1672916,-75.2871993,3.5,57,1,"Banks & Credit Unions, Restaurants, Chinese, Financial Services"
BNipHkkkcf8UdfJwOVIg6g,Bank of America Financial Center,Nashville,TN,37203,36.1560712483,-86.7958495211,3.0,6,1,"Mortgage Brokers, Financial Services, Home Services, Banks & Credit Unions, Real Estate"
xTIfBVfUBV5HvsVoUY1vlQ,Greater New Orleans Federal Credit Union,Metairie,LA,70006,30.0035375,-90.1866739,3.0,14,1,"Financial Services, Banks & Credit Unions"
jvPFC9WqnuC39MJTDMprVA,Bank of America Financial Center,Philadelphia,PA,19103,39.9536094233,-75.166853425,2.5,5,1,"Banks & Credit Unions, Financial Services"
lt-LcQ_MciffGUZ54bUcFQ,Chase Bank,Goleta,CA,93117,34.4408499,-119.825733,3.5,13,1,"Financial Services, Banks & Credit Unions"
2eWNaYhhuvBFSW-vP5qTYQ,United Federal Credit Union,Sparks,NV,89434,39.543238,-119.718184,2.5,16,1,"Financial Services, Banks & Credit Unions"
A1njfi_pCHL8Tnx_OirENA,PNC Bank,Philadelphia,PA,19147,39.9405841863,-75.150719583,2.5,9,1,"Financial Services, Mortgage Brokers, Real Estate, Investing, Banks & Credit Unions, Home Services"
hqvtRZdf9vTbvc0ZdIEfDA,Wells Fargo Bank,Oro Valley,AZ,85737,32.398677,-110.95766,3.5,7,1,"Banks & Credit Unions, Financial Services"
LhWV3p52q4TXXoa2uJuiSw,TD Bank,Philadelphia,PA,19107,39.9502258,-75.1637041,2.0,17,1,"Financial Services, Banks & Credit Unions"
Ku3slGt094rHoK5MdVjiyw,Bank of America Financial Center,Tucson,AZ,85704,32.336445993,-110.976745307,2.5,5,1,"Banks & Credit Unions, Financial Services, Real Estate, Home Services, Mortgage Brokers"
