business_id,date,hour,time
c040XmbZfcVErLOj6FIv0g,2011-04-02,16,16:44:13
c040XmbZfcVErLOj6FIv0g,2011-04-07,15,15:56:12
c040XmbZfcVErLOj6FIv0g,2011-04-09,13,13:28:29
c040XmbZfcVErLOj6FIv0g,2011-04-16,15,15:28:25
c040XmbZfcVErLOj6FIv0g,2011-04-22,17,17:59:01
c040XmbZfcVErLOj6FIv0g,2011-04-29,18,18:45:40
c040XmbZfcVErLOj6FIv0g,2011-05-04,15,15:35:39
c040XmbZfcVErLOj6FIv0g,2011-05-17,13,13:50:11
c040XmbZfcVErLOj6FIv0g,2011-05-17,13,13:51:27
c040XmbZfcVErLOj6FIv0g,2011-05-19,23,23:43:01
c040XmbZfcVErLOj6FIv0g,2011-05-21,15,15:29:22
c040XmbZfcVErLOj6FIv0g,2011-06-14,19,19:26:27
c040XmbZfcVErLOj6FIv0g,2011-07-21,20,20:45:40
c040XmbZfcVErLOj6FIv0g,2011-07-26,20,20:31:13
c040XmbZfcVErLOj6FIv0g,2011-08-20,15,15:55:29
c040XmbZfcVErLOj6FIv0g,2011-09-17,7,07:28:50
c040XmbZfcVErLOj6FIv0g,2011-09-23,22,22:43:36
c040XmbZfcVErLOj6FIv0g,2011-10-14,15,15:09:50
c040XmbZfcVErLOj6FIv0g,2011-11-07,22,22:19:11
c040XmbZfcVErLOj6FIv0g,2011-12-20,0,00:17:13
c040XmbZfcVErLOj6FIv0g,2012-01-07,21,21:51:58
c040XmbZfcVErLOj6FIv0g,2012-01-08,17,17:36:22
c040XmbZfcVErLOj6FIv0g,2012-01-10,3,03:25:29
c040XmbZfcVErLOj6FIv0g,2012-01-15,0,00:46:13
c040XmbZfcVErLOj6FIv0g,2012-01-16,4,04:56:34
c040XmbZfcVErLOj6FIv0g,2012-01-17,23,23:23:23
c040XmbZfcVErLOj6FIv0g,2012-02-24,17,17:30:17
c040XmbZfcVErLOj6FIv0g,2012-02-28,1,01:58:38
c040XmbZfcVErLOj6FIv0g,2012-03-01,1,01:20:30
c040XmbZfcVErLOj6FIv0g,2012-03-01,16,16:38:16
c040XmbZfcVErLOj6FIv0g,2012-03-03,21,21:12:47
c040XmbZfcVErLOj6FIv0g,2012-03-06,14,14:50:43
c040XmbZfcVErLOj6FIv0g,2012-03-09,15,15:40:57
c040XmbZfcVErLOj6FIv0g,2012-03-26,15,15:26:06
c040XmbZfcVErLOj6FIv0g,2012-04-16,21,21:52:56
c040XmbZfcVErLOj6FIv0g,2012-04-18,21,21:36:48
c040XmbZfcVErLOj6FIv0g,2012-04-26,20,20:18:17
c040XmbZfcVErLOj6FIv0g,2012-05-21,13,13:59:56
c040XmbZfcVErLOj6FIv0g,2012-05-29,15,15:40:05
c040XmbZfcVErLOj6FIv0g,2012-07-20,20,20:46:22
c040XmbZfcVErLOj6FIv0g,2012-09-04,14,14:28:13
c040XmbZfcVErLOj6FIv0g,2012-09-21,21,21:14:28
c040XmbZfcVErLOj6FIv0g,2012-10-19,19,19:37:25
c040XmbZfcVErLOj6FIv0g,2012-10-27,16,16:41:44
c040XmbZfcVErLOj6FIv0g,2012-11-07,21,21:47:50
c040XmbZfcVErLOj6FIv0g,2012-11-29,21,21:15:02
c040XmbZfcVErLOj6FIv0g,2012-12-01,1,01:44:23
c040XmbZfcVErLOj6FIv0g,2012-12-03,20,20:41:06
c040XmbZfcVErLOj6FIv0g,2012-12-12,15,15:36:12
c040XmbZfcVErLOj6FIv0g,2012-12-24,22,22:17:29
c040XmbZfcVErLOj6FIv0g,2013-01-04,22,22:52:29
c040XmbZfcVErLOj6FIv0g,2013-01-07,21,21:20:27
c040XmbZfcVErLOj6FIv0g,2013-01-09,6,06:04:52
c040XmbZfcVErLOj6FIv0g,2013-01-16,16,16:25:58
c040XmbZfcVErLOj6FIv0g,2013-01-17,5,05:00:41
c040XmbZfcVErLOj6FIv0g,2013-01-19,16,16:51:08
c040XmbZfcVErLOj6FIv0g,2013-01-19,18,18:20:23
c040XmbZfcVErLOj6FIv0g,2013-01-23,16,16:10:17
c040XmbZfcVErLOj6FIv0g,2013-01-24,17,17:16:02
c040XmbZfcVErLOj6FIv0g,2013-01-25,18,18:04:17
c040XmbZfcVErLOj6FIv0g,2013-01-25,21,21:36:52
c040XmbZfcVErLOj6FIv0g,2013-01-27,2,02:19:40
c040XmbZfcVErLOj6FIv0g,2013-01-29,19,19:35:00
c040XmbZfcVErLOj6FIv0g,2013-01-31,22,22:15:57
c040XmbZfcVErLOj6FIv0g,2013-02-06,19,19:43:20
c040XmbZfcVErLOj6FIv0g,2013-02-10,19,19:49:56
c040XmbZfcVErLOj6FIv0g,2013-02-16,19,19:36:15
c040XmbZfcVErLOj6FIv0g,2013-03-13,17,17:03:48
c040XmbZfcVErLOj6FIv0g,2013-04-05,19,19:02:49
c040XmbZfcVErLOj6FIv0g,2013-04-11,14,14:38:17
c040XmbZfcVErLOj6FIv0g,2013-05-10,17,17:49:15
c040XmbZfcVErLOj6FIv0g,2013-06-08,14,14:18:42
c040XmbZfcVErLOj6FIv0g,2013-07-31,17,17:34:29
c040XmbZfcVErLOj6FIv0g,2013-08-02,18,18:47:19
c040XmbZfcVErLOj6FIv0g,2013-10-07,18,18:50:38
c040XmbZfcVErLOj6FIv0g,2013-10-28,18,18:12:40
c040XmbZfcVErLOj6FIv0g,2013-12-06,16,16:37:00
c040XmbZfcVErLOj6FIv0g,2013-12-21,17,17:30:55
c040XmbZfcVErLOj6FIv0g,2014-01-08,18,18:40:16
c040XmbZfcVErLOj6FIv0g,2014-03-26,21,21:31:25
c040XmbZfcVErLOj6FIv0g,2014-07-03,13,13:47:01
c040XmbZfcVErLOj6FIv0g,2014-07-09,15,15:55:31
c040XmbZfcVErLOj6FIv0g,2014-07-09,17,17:32:47
c040XmbZfcVErLOj6FIv0g,2014-07-17,19,19:27:42
c040XmbZfcVErLOj6FIv0g,2014-08-05,23,23:33:13
c040XmbZfcVErLOj6FIv0g,2014-08-06,19,19:24:43
c040XmbZfcVErLOj6FIv0g,2014-09-26,15,15:33:50
c040XmbZfcVErLOj6FIv0g,2014-10-20,20,20:34:45
c040XmbZfcVErLOj6FIv0g,2015-03-26,15,15:43:04
c040XmbZfcVErLOj6FIv0g,2015-06-10,14,14:25:09
c040XmbZfcVErLOj6FIv0g,2015-06-11,16,16:01:02
c040XmbZfcVErLOj6FIv0g,2015-06-20,14,14:41:17
c040XmbZfcVErLOj6FIv0g,2015-06-27,19,19:29:45
c040XmbZfcVErLOj6FIv0g,2015-06-30,19,19:49:35
c040XmbZfcVErLOj6FIv0g,2015-07-02,14,14:53:39
c040XmbZfcVErLOj6FIv0g,2015-07-19,0,00:53:08
c040XmbZfcVErLOj6FIv0g,2015-08-26,16,16:06:00
c040XmbZfcVErLOj6FIv0g,2015-09-06,19,19:38:12
c040XmbZfcVErLOj6FIv0g,2015-09-30,13,13:57:13
c040XmbZfcVErLOj6FIv0g,2015-10-13,16,16:43:24
c040XmbZfcVErLOj6FIv0g,2015-12-08,17,17:40:19
c040XmbZfcVErLOj6FIv0g,2015-12-20,21,21:23:49
c040XmbZfcVErLOj6FIv0g,2015-12-31,16,16:26:11
c040XmbZfcVErLOj6FIv0g,2016-01-01,21,21:58:23
c040XmbZfcVErLOj6FIv0g,2016-01-09,21,21:14:30
c040XmbZfcVErLOj6FIv0g,2016-01-31,19,19:55:49
c040XmbZfcVErLOj6FIv0g,2016-02-19,18,18:38:50
c040XmbZfcVErLOj6FIv0g,2016-03-10,20,20:05:46
c040XmbZfcVErLOj6FIv0g,2016-03-14,18,18:06:46
c040XmbZfcVErLOj6FIv0g,2016-04-14,15,15:08:19
c040XmbZfcVErLOj6FIv0g,2016-04-21,14,14:57:09
c040XmbZfcVErLOj6FIv0g,2016-05-31,16,16:34:28
c040XmbZfcVErLOj6FIv0g,2016-07-27,14,14:21:25
c040XmbZfcVErLOj6FIv0g,2016-08-02,1,01:07:42
c040XmbZfcVErLOj6FIv0g,2016-08-11,13,13:40:20
c040XmbZfcVErLOj6FIv0g,2016-08-26,17,17:48:26
c040XmbZfcVErLOj6FIv0g,2016-09-10,16,16:11:54
c040XmbZfcVErLOj6FIv0g,2016-12-07,16,16:51:45
c040XmbZfcVErLOj6FIv0g,2017-01-30,19,19:22:52
c040XmbZfcVErLOj6FIv0g,2017-03-06,16,16:59:06
c040XmbZfcVErLOj6FIv0g,2017-03-17,19,19:28:10
c040XmbZfcVErLOj6FIv0g,2017-05-10,14,14:51:36
c040XmbZfcVErLOj6FIv0g,2017-06-20,16,16:46:16
c040XmbZfcVErLOj6FIv0g,2017-07-07,16,16:13:56
c040XmbZfcVErLOj6FIv0g,2018-03-01,18,18:19:48
c040XmbZfcVErLOj6FIv0g,2018-03-20,16,16:43:46
c040XmbZfcVErLOj6FIv0g,2018-03-28,14,14:36:35
c040XmbZfcVErLOj6FIv0g,2018-04-24,17,17:41:02
c040XmbZfcVErLOj6FIv0g,2018-04-27,15,15:10:31
c040XmbZfcVErLOj6FIv0g,2018-07-25,16,16:35:51
c040XmbZfcVErLOj6FIv0g,2018-10-31,19,19:41:13
c040XmbZfcVErLOj6FIv0g,2019-02-20,15,15:34:06
c040XmbZfcVErLOj6FIv0g,2019-03-18,17,17:27:20
c040XmbZfcVErLOj6FIv0g,2019-07-17,12,12:53:25
c040XmbZfcVErLOj6FIv0g,2019-12-10,17,17:00:41
c040XmbZfcVErLOj6FIv0g,2019-12-20,16,16:29:11
c040XmbZfcVErLOj6FIv0g,2020-02-10,18,18:40:02
c040XmbZfcVErLOj6FIv0g,2020-10-13,15,15:31:39
c040XmbZfcVErLOj6FIv0g,2021-09-13,13,13:57:01
c040XmbZfcVErLOj6FIv0g,2021-10-23,19,19:48:05
c040XmbZfcVErLOj6FIv0g,2021-11-29,15,15:38:07
c040XmbZfcVErLOj6FIv0g,2021-12-23,17,17:22:46
c4TrjrHuSVu6ySdyHeVE0g,2012-04-26,22,22:05:43
c4TrjrHuSVu6ySdyHeVE0g,2012-09-10,17,17:04:02
c4TrjrHuSVu6ySdyHeVE0g,2013-02-02,20,20:57:31
c4TrjrHuSVu6ySdyHeVE0g,2013-04-30,16,16:40:56
c4TrjrHuSVu6ySdyHeVE0g,2013-05-01,15,15:22:34
c4TrjrHuSVu6ySdyHeVE0g,2014-09-18,18,18:33:00
c4TrjrHuSVu6ySdyHeVE0g,2017-01-20,21,21:16:55
c4TrjrHuSVu6ySdyHeVE0g,2017-12-21,20,20:29:06
c6IDiYHMZywgJ72iIJikPw,2011-08-17,19,19:59:53
c6IDiYHMZywgJ72iIJikPw,2013-02-23,18,18:52:28
c6IDiYHMZywgJ72iIJikPw,2013-02-26,21,21:49:33
c6IDiYHMZywgJ72iIJikPw,2013-03-05,19,19:22:40
c6IDiYHMZywgJ72iIJikPw,2014-03-27,2,02:08:07
c6IDiYHMZywgJ72iIJikPw,2014-11-22,16,16:19:29
c6IDiYHMZywgJ72iIJikPw,2014-12-24,15,15:44:10
c6IDiYHMZywgJ72iIJikPw,2015-03-24,13,13:44:51
c6IDiYHMZywgJ72iIJikPw,2015-05-22,21,21:08:41
c9-Cl0kEGKAWA4GUcqePfA,2012-05-05,18,18:45:36
c9-Cl0kEGKAWA4GUcqePfA,2012-05-19,9,09:04:15
c9-Cl0kEGKAWA4GUcqePfA,2012-09-11,18,18:29:59
c9-Cl0kEGKAWA4GUcqePfA,2012-09-21,2,02:33:08
c9-Cl0kEGKAWA4GUcqePfA,2012-10-06,18,18:01:22
c9-Cl0kEGKAWA4GUcqePfA,2012-10-29,21,21:12:49
c9-Cl0kEGKAWA4GUcqePfA,2012-11-20,7,07:29:20
c9-Cl0kEGKAWA4GUcqePfA,2014-01-22,23,23:06:48
c9-Cl0kEGKAWA4GUcqePfA,2014-03-02,19,19:31:45
c9-Cl0kEGKAWA4GUcqePfA,2014-04-30,19,19:56:15
c9-Cl0kEGKAWA4GUcqePfA,2014-05-01,23,23:08:32
c9-Cl0kEGKAWA4GUcqePfA,2015-11-10,21,21:45:30
c9-Cl0kEGKAWA4GUcqePfA,2015-11-16,21,21:58:58
c9-Cl0kEGKAWA4GUcqePfA,2017-02-24,0,00:41:16
c9xh7DfGTom0YSgZiBHPPQ,2014-12-08,23,23:00:03
c9xh7DfGTom0YSgZiBHPPQ,2015-01-05,21,21:54:21
c9xh7DfGTom0YSgZiBHPPQ,2015-03-10,23,23:50:08
c9xh7DfGTom0YSgZiBHPPQ,2015-04-06,23,23:18:17
c9xh7DfGTom0YSgZiBHPPQ,2015-04-21,0,00:45:12
c9xh7DfGTom0YSgZiBHPPQ,2015-05-05,21,21:08:26
c9xh7DfGTom0YSgZiBHPPQ,2015-06-29,20,20:57:11
c9xh7DfGTom0YSgZiBHPPQ,2015-07-15,20,20:15:08
c9xh7DfGTom0YSgZiBHPPQ,2015-07-17,17,17:53:14
c9xh7DfGTom0YSgZiBHPPQ,2015-08-11,18,18:11:28
c9xh7DfGTom0YSgZiBHPPQ,2015-08-14,18,18:42:59
c9xh7DfGTom0YSgZiBHPPQ,2015-08-14,18,18:44:55
c9xh7DfGTom0YSgZiBHPPQ,2015-08-20,22,22:57:11
c9xh7DfGTom0YSgZiBHPPQ,2015-11-02,21,21:14:17
c9xh7DfGTom0YSgZiBHPPQ,2015-11-06,0,00:47:56
c9xh7DfGTom0YSgZiBHPPQ,2015-11-19,19,19:03:14
c9xh7DfGTom0YSgZiBHPPQ,2015-11-30,21,21:37:48
c9xh7DfGTom0YSgZiBHPPQ,2015-12-11,0,00:20:05
c9xh7DfGTom0YSgZiBHPPQ,2015-12-11,0,00:31:19
c9xh7DfGTom0YSgZiBHPPQ,2016-01-22,19,19:59:48
c9xh7DfGTom0YSgZiBHPPQ,2016-01-27,1,01:10:54
c9xh7DfGTom0YSgZiBHPPQ,2016-01-27,21,21:10:58
c9xh7DfGTom0YSgZiBHPPQ,2016-02-09,20,20:07:38
c9xh7DfGTom0YSgZiBHPPQ,2016-02-19,0,00:08:14
c9xh7DfGTom0YSgZiBHPPQ,2016-02-23,19,19:49:53
c9xh7DfGTom0YSgZiBHPPQ,2016-03-01,0,00:44:19
c9xh7DfGTom0YSgZiBHPPQ,2016-03-08,0,00:42:08
c9xh7DfGTom0YSgZiBHPPQ,2016-03-08,19,19:03:01
c9xh7DfGTom0YSgZiBHPPQ,2016-03-10,20,20:08:38
c9xh7DfGTom0YSgZiBHPPQ,2016-03-16,19,19:38:14
c9xh7DfGTom0YSgZiBHPPQ,2016-03-28,19,19:45:09
c9xh7DfGTom0YSgZiBHPPQ,2016-03-31,23,23:46:32
c9xh7DfGTom0YSgZiBHPPQ,2016-04-05,18,18:42:30
c9xh7DfGTom0YSgZiBHPPQ,2016-04-11,20,20:23:20
c9xh7DfGTom0YSgZiBHPPQ,2016-04-12,23,23:49:18
c9xh7DfGTom0YSgZiBHPPQ,2016-04-14,20,20:30:23
c9xh7DfGTom0YSgZiBHPPQ,2016-04-26,18,18:21:27
c9xh7DfGTom0YSgZiBHPPQ,2016-04-26,19,19:08:54
c9xh7DfGTom0YSgZiBHPPQ,2016-07-07,16,16:49:58
c9xh7DfGTom0YSgZiBHPPQ,2017-02-18,13,13:55:38
c9xh7DfGTom0YSgZiBHPPQ,2017-04-18,1,01:23:11
c9xh7DfGTom0YSgZiBHPPQ,2017-09-11,20,20:32:42
c9xh7DfGTom0YSgZiBHPPQ,2018-01-09,21,21:53:29
c9xh7DfGTom0YSgZiBHPPQ,2018-03-29,18,18:30:08
c9xh7DfGTom0YSgZiBHPPQ,2020-01-16,20,20:51:31
cQ6hlVWqcCZiTB4gWKfW9w,2011-07-29,15,15:37:37
cQ6hlVWqcCZiTB4gWKfW9w,2013-01-23,18,18:10:28
cQ6hlVWqcCZiTB4gWKfW9w,2014-05-12,19,19:02:32
cQ6hlVWqcCZiTB4gWKfW9w,2015-01-18,0,00:35:01
cQ6hlVWqcCZiTB4gWKfW9w,2015-01-31,20,20:13:32
cQ6hlVWqcCZiTB4gWKfW9w,2015-03-15,15,15:36:25
cQ6hlVWqcCZiTB4gWKfW9w,2015-08-03,19,19:37:15
cQ6hlVWqcCZiTB4gWKfW9w,2017-12-30,14,14:38:00
cQ6hlVWqcCZiTB4gWKfW9w,2018-03-03,13,13:02:34
cQ6hlVWqcCZiTB4gWKfW9w,2019-09-04,15,15:19:21
cQt0VPJwHUnWw5bJ9SVXPg,2012-07-30,17,17:23:04
cQt0VPJwHUnWw5bJ9SVXPg,2012-07-31,22,22:01:53
cQt0VPJwHUnWw5bJ9SVXPg,2013-11-18,19,19:38:00
cQt0VPJwHUnWw5bJ9SVXPg,2014-03-07,19,19:07:51
cQt0VPJwHUnWw5bJ9SVXPg,2014-08-23,17,17:44:58
cQt0VPJwHUnWw5bJ9SVXPg,2014-09-19,19,19:55:21
cQt0VPJwHUnWw5bJ9SVXPg,2014-10-22,15,15:36:16
cQt0VPJwHUnWw5bJ9SVXPg,2014-12-18,18,18:17:18
cQt0VPJwHUnWw5bJ9SVXPg,2015-02-24,14,14:51:52
cQt0VPJwHUnWw5bJ9SVXPg,2015-03-10,15,15:11:27
cQt0VPJwHUnWw5bJ9SVXPg,2015-03-24,14,14:58:10
cQt0VPJwHUnWw5bJ9SVXPg,2015-04-14,15,15:30:15
cQt0VPJwHUnWw5bJ9SVXPg,2015-06-08,15,15:46:01
cQt0VPJwHUnWw5bJ9SVXPg,2015-09-01,18,18:24:06
cQt0VPJwHUnWw5bJ9SVXPg,2015-09-28,14,14:19:50
cQt0VPJwHUnWw5bJ9SVXPg,2015-12-21,16,16:52:45
cQt0VPJwHUnWw5bJ9SVXPg,2015-12-30,17,17:41:48
cQt0VPJwHUnWw5bJ9SVXPg,2016-01-06,16,16:56:40
cQt0VPJwHUnWw5bJ9SVXPg,2016-04-04,18,18:21:44
cQt0VPJwHUnWw5bJ9SVXPg,2016-12-08,3,03:41:00
cQt0VPJwHUnWw5bJ9SVXPg,2017-05-11,16,16:12:22
cQt0VPJwHUnWw5bJ9SVXPg,2017-10-18,19,19:14:57
cQt0VPJwHUnWw5bJ9SVXPg,2017-11-07,20,20:34:33
cQt0VPJwHUnWw5bJ9SVXPg,2017-11-09,19,19:07:31
cQt0VPJwHUnWw5bJ9SVXPg,2018-06-02,16,16:21:46
cQt0VPJwHUnWw5bJ9SVXPg,2018-12-30,0,00:29:26
cRL1p2YtGqKazqlpPz4exQ,2010-05-06,19,19:35:45
cRL1p2YtGqKazqlpPz4exQ,2010-05-11,16,16:49:16
cRL1p2YtGqKazqlpPz4exQ,2010-06-02,17,17:20:07
cRL1p2YtGqKazqlpPz4exQ,2010-06-08,16,16:19:04
cRL1p2YtGqKazqlpPz4exQ,2010-11-15,4,04:13:42
cRL1p2YtGqKazqlpPz4exQ,2010-12-31,17,17:36:17
cRL1p2YtGqKazqlpPz4exQ,2011-02-07,17,17:12:20
cRL1p2YtGqKazqlpPz4exQ,2011-04-18,20,20:04:22
cRL1p2YtGqKazqlpPz4exQ,2011-05-05,16,16:42:20
cRL1p2YtGqKazqlpPz4exQ,2011-10-03,21,21:56:06
cRL1p2YtGqKazqlpPz4exQ,2012-02-23,21,21:11:05
cRL1p2YtGqKazqlpPz4exQ,2012-03-27,21,21:40:45
cRL1p2YtGqKazqlpPz4exQ,2012-06-11,22,22:15:21
cRL1p2YtGqKazqlpPz4exQ,2012-07-31,13,13:43:55
cRL1p2YtGqKazqlpPz4exQ,2012-08-06,15,15:25:20
cRL1p2YtGqKazqlpPz4exQ,2012-10-28,18,18:03:29
cRL1p2YtGqKazqlpPz4exQ,2012-11-01,21,21:46:32
cRL1p2YtGqKazqlpPz4exQ,2012-11-18,1,01:10:05
cRL1p2YtGqKazqlpPz4exQ,2012-12-08,22,22:26:39
cRL1p2YtGqKazqlpPz4exQ,2012-12-10,16,16:49:05
cRL1p2YtGqKazqlpPz4exQ,2013-01-08,20,20:56:33
cRL1p2YtGqKazqlpPz4exQ,2013-01-12,16,16:31:24
cRL1p2YtGqKazqlpPz4exQ,2013-05-01,19,19:34:23
cRL1p2YtGqKazqlpPz4exQ,2013-07-30,17,17:45:32
cRL1p2YtGqKazqlpPz4exQ,2013-07-31,20,20:27:48
cRL1p2YtGqKazqlpPz4exQ,2013-08-07,18,18:01:05
cRL1p2YtGqKazqlpPz4exQ,2013-08-16,18,18:20:22
cRL1p2YtGqKazqlpPz4exQ,2013-10-13,18,18:31:16
cRL1p2YtGqKazqlpPz4exQ,2013-10-30,19,19:44:42
cRL1p2YtGqKazqlpPz4exQ,2013-11-04,12,12:57:11
cRL1p2YtGqKazqlpPz4exQ,2013-11-11,16,16:59:05
cRL1p2YtGqKazqlpPz4exQ,2013-11-16,22,22:23:48
cRL1p2YtGqKazqlpPz4exQ,2013-11-17,2,02:18:48
cRL1p2YtGqKazqlpPz4exQ,2014-01-04,20,20:39:32
cRL1p2YtGqKazqlpPz4exQ,2014-02-01,21,21:10:47
cRL1p2YtGqKazqlpPz4exQ,2014-02-10,20,20:32:56
cRL1p2YtGqKazqlpPz4exQ,2014-04-26,19,19:07:29
cRL1p2YtGqKazqlpPz4exQ,2014-06-19,18,18:26:28
cRL1p2YtGqKazqlpPz4exQ,2014-06-23,18,18:09:46
cRL1p2YtGqKazqlpPz4exQ,2014-09-06,20,20:29:48
cRL1p2YtGqKazqlpPz4exQ,2014-09-24,14,14:35:12
cRL1p2YtGqKazqlpPz4exQ,2014-10-29,17,17:31:10
cRL1p2YtGqKazqlpPz4exQ,2014-11-22,19,19:06:54
cRL1p2YtGqKazqlpPz4exQ,2015-06-16,18,18:20:26
cRL1p2YtGqKazqlpPz4exQ,2015-06-21,0,00:19:25
cRL1p2YtGqKazqlpPz4exQ,2015-08-01,18,18:17:00
cRL1p2YtGqKazqlpPz4exQ,2015-08-28,17,17:36:57
cRL1p2YtGqKazqlpPz4exQ,2015-10-06,22,22:39:03
cRL1p2YtGqKazqlpPz4exQ,2015-10-10,17,17:22:59
cRL1p2YtGqKazqlpPz4exQ,2015-10-17,19,19:21:11
cRL1p2YtGqKazqlpPz4exQ,2015-10-27,18,18:44:31
cRL1p2YtGqKazqlpPz4exQ,2015-10-28,14,14:33:12
cRL1p2YtGqKazqlpPz4exQ,2015-10-29,15,15:08:41
cRL1p2YtGqKazqlpPz4exQ,2015-10-30,15,15:00:43
cRL1p2YtGqKazqlpPz4exQ,2015-10-31,17,17:09:55
cRL1p2YtGqKazqlpPz4exQ,2015-11-15,17,17:26:50
cRL1p2YtGqKazqlpPz4exQ,2015-12-12,21,21:09:30
cRL1p2YtGqKazqlpPz4exQ,2015-12-13,20,20:14:05
cRL1p2YtGqKazqlpPz4exQ,2015-12-28,22,22:33:55
cRL1p2YtGqKazqlpPz4exQ,2016-01-02,3,03:08:37
cRL1p2YtGqKazqlpPz4exQ,2016-01-10,19,19:00:53
cRL1p2YtGqKazqlpPz4exQ,2016-01-16,19,19:48:02
cRL1p2YtGqKazqlpPz4exQ,2016-01-16,21,21:29:05
cRL1p2YtGqKazqlpPz4exQ,2016-01-17,13,13:11:33
cRL1p2YtGqKazqlpPz4exQ,2016-01-27,15,15:57:38
cRL1p2YtGqKazqlpPz4exQ,2016-01-29,20,20:15:39
cRL1p2YtGqKazqlpPz4exQ,2016-01-30,15,15:23:58
cRL1p2YtGqKazqlpPz4exQ,2016-03-11,2,02:29:42
cRL1p2YtGqKazqlpPz4exQ,2016-04-03,23,23:40:12
cRL1p2YtGqKazqlpPz4exQ,2016-04-16,23,23:09:00
cRL1p2YtGqKazqlpPz4exQ,2016-07-01,19,19:06:27
cRL1p2YtGqKazqlpPz4exQ,2016-07-04,15,15:54:15
cRL1p2YtGqKazqlpPz4exQ,2016-07-29,2,02:08:41
cRL1p2YtGqKazqlpPz4exQ,2016-08-01,19,19:44:59
cRL1p2YtGqKazqlpPz4exQ,2016-09-18,14,14:58:47
cRL1p2YtGqKazqlpPz4exQ,2016-09-20,11,11:47:05
cRL1p2YtGqKazqlpPz4exQ,2016-10-09,16,16:00:55
cRL1p2YtGqKazqlpPz4exQ,2016-10-22,18,18:00:40
cRL1p2YtGqKazqlpPz4exQ,2016-11-17,0,00:46:48
cRL1p2YtGqKazqlpPz4exQ,2016-11-17,14,14:59:33
cRL1p2YtGqKazqlpPz4exQ,2016-11-21,23,23:56:25
cRL1p2YtGqKazqlpPz4exQ,2016-11-25,2,02:40:26
cRL1p2YtGqKazqlpPz4exQ,2016-11-26,21,21:56:07
cRL1p2YtGqKazqlpPz4exQ,2016-12-01,13,13:53:49
cRL1p2YtGqKazqlpPz4exQ,2016-12-02,20,20:10:59
cRL1p2YtGqKazqlpPz4exQ,2016-12-05,3,03:21:31
cRL1p2YtGqKazqlpPz4exQ,2016-12-05,17,17:57:21
cRL1p2YtGqKazqlpPz4exQ,2016-12-06,12,12:55:04
cRL1p2YtGqKazqlpPz4exQ,2016-12-07,20,20:21:34
cRL1p2YtGqKazqlpPz4exQ,2016-12-08,23,23:34:44
cRL1p2YtGqKazqlpPz4exQ,2016-12-09,14,14:58:14
cRL1p2YtGqKazqlpPz4exQ,2016-12-10,16,16:14:13
cRL1p2YtGqKazqlpPz4exQ,2016-12-11,3,03:22:10
cRL1p2YtGqKazqlpPz4exQ,2016-12-12,20,20:43:53
cRL1p2YtGqKazqlpPz4exQ,2016-12-14,18,18:41:48
cRL1p2YtGqKazqlpPz4exQ,2016-12-16,16,16:01:43
cRL1p2YtGqKazqlpPz4exQ,2016-12-17,5,05:07:11
cRL1p2YtGqKazqlpPz4exQ,2016-12-23,18,18:49:31
cRL1p2YtGqKazqlpPz4exQ,2016-12-29,2,02:18:23
cRL1p2YtGqKazqlpPz4exQ,2017-01-04,15,15:15:17
cRL1p2YtGqKazqlpPz4exQ,2017-01-19,22,22:58:24
cRL1p2YtGqKazqlpPz4exQ,2017-01-25,18,18:24:51
cRL1p2YtGqKazqlpPz4exQ,2017-01-27,22,22:26:20
cRL1p2YtGqKazqlpPz4exQ,2017-02-07,17,17:37:37
cRL1p2YtGqKazqlpPz4exQ,2017-03-02,18,18:30:42
cRL1p2YtGqKazqlpPz4exQ,2017-03-06,20,20:26:23
cRL1p2YtGqKazqlpPz4exQ,2017-06-16,19,19:14:48
cRL1p2YtGqKazqlpPz4exQ,2017-06-20,12,12:13:51
cRL1p2YtGqKazqlpPz4exQ,2017-06-21,16,16:15:42
cRL1p2YtGqKazqlpPz4exQ,2017-07-08,12,12:39:28
cRL1p2YtGqKazqlpPz4exQ,2017-09-22,22,22:39:02
cRL1p2YtGqKazqlpPz4exQ,2017-10-06,20,20:20:18
cRL1p2YtGqKazqlpPz4exQ,2017-11-07,15,15:08:18
cRL1p2YtGqKazqlpPz4exQ,2017-12-21,15,15:13:27
cRL1p2YtGqKazqlpPz4exQ,2017-12-27,20,20:41:27
cRL1p2YtGqKazqlpPz4exQ,2018-01-29,21,21:17:26
cRL1p2YtGqKazqlpPz4exQ,2018-03-10,19,19:23:00
cRL1p2YtGqKazqlpPz4exQ,2018-03-17,2,02:16:54
cRL1p2YtGqKazqlpPz4exQ,2018-04-20,22,22:52:49
cRL1p2YtGqKazqlpPz4exQ,2018-06-03,18,18:44:27
cRL1p2YtGqKazqlpPz4exQ,2018-08-07,15,15:26:58
cRL1p2YtGqKazqlpPz4exQ,2018-08-23,20,20:16:54
cRL1p2YtGqKazqlpPz4exQ,2018-09-21,13,13:11:17
cRL1p2YtGqKazqlpPz4exQ,2018-11-30,21,21:09:22
cRL1p2YtGqKazqlpPz4exQ,2019-02-21,17,17:15:54
cRL1p2YtGqKazqlpPz4exQ,2019-04-15,0,00:03:44
cRL1p2YtGqKazqlpPz4exQ,2019-05-20,18,18:54:38
cRL1p2YtGqKazqlpPz4exQ,2019-10-12,18,18:56:16
