user_id,business_id,text,date,compliment_count,hour,time
fIHJFNDVTfA0qsLTB0aqBA,hX90I_sT7O2sXbZas6H74A,"The  General Tsos Chicken is the best here, chicken with Broccoli, and Spare ribs are also delicious",2016-03-23,0,23,23:23:44
OWS5DxD7L_VeAlKXldjFrg,jhA20KJajtWPuduOtsmcBw,Horrible service outside. Incredibly inefficient. Actually the worst ever. Inside hasn't been too bad in my experience.,2012-09-04,0,19,19:08:47
NqjQXBnrUSR0rNMAkmxMnQ,vlS9q-fRhExWy1yt6xJz0w,Worst service & branch ever,2019-01-16,0,21,21:10:40
jI81bT1b_vz8aloD6sY6OA,ruvJeo9MMVkEf4hegHQ_Ng,Use a different BOA branch!,2016-04-03,0,13,13:40:58
OkuYM60R-zMhUfq7wWf11A,T5P-advxdp2IQX-xRBuJdg,Easy drive thru.  Inside there are many stations but few tellers.,2011-03-18,0,0,00:03:07
UqVnFtX7ORbDhMW6Pd77Jw,Zu2R04Q3RNIMyWWZvnIcNA,"They do increase the number of tellers at lunch, but it's better to avoid lunch hour if possible (she types at 12noon while in a line).",2013-04-26,0,18,18:05:31
UHmMIHvbZwiM_63x_v4_Tw,LK2yuwaT7wTb0A4B-GDpPg,And they wonder why they're being replaced by machines!,2015-06-26,0,15,15:24:04
s6MvJ-hsyzSmSkzG8VeQQw,Pq8QO5NLZj6nbcKA9tovvw,This branch has ATMs that don't  take my paper money that is taken at other branches.  Boo!,2011-09-13,0,19,19:55:10
LR5KLo9TkFbuLTUnQXz0xA,jiORHsSVMCDIZDe8unHtAg,This branch is undergoing renovations.,2016-08-17,0,18,18:20:01
M36aMuK9Pnmgb5g6KsJChQ,hauK97cLjYkGqrUcddptLQ,So slow.,2012-10-09,0,19,19:29:12
TCBd_xOaospqUx5XIze9_w,crfi3f9kQOUyqW5njfVSHw,"Would love just one time if at lunch time they had more than one teller, minimum of a 20 minute wait every time.",2014-11-25,0,20,20:33:18
6s5whJLSvZFIF0Am4RyjUg,xANlxMXcHBVFdTsmcX2ZzA,"All Peet's coffee beverages are 50% off to Capital One debit & credit card holders.   
Checking accounts here have no minimum balance and no monthly fees.",2020-12-08,0,20,20:13:59
UAqwfw8MW30lsgsSZ01byw,kmtBZAqcyfws4AmqBQ9nsQ,"Parking lot is next to PDQ so getting in and out can be rough, try to avoid rush hour when people get out of work",2014-12-19,0,21,21:24:30
rC5qUOgaA_w4ritXU5gc8Q,l48FZMC3JQD9Lua3EX_jCQ,Free Notary Service!,2016-08-17,0,2,02:24:41
jkBzSMPMVfzAgV4XqYzVMg,hpDWctNEJIMtNgYAFnfdOQ,This bank really looks the part; friendly tellers; looks really nice inside don't let all that fool you as the other reviewer pointed out the only difference between Barnum and Bailey and this bank is that Barnum and Bailey has less clowns on the payroll!! Find another local credit union option!!,2016-06-29,0,21,21:11:43
gqimocAPnvr9V-YjYhfElg,_05DcCQmCP5aGnfCnI4r9Q,Peet's coffee & tea products!,2012-11-01,0,20,20:06:33
pV-zk27LoaY3sQiSr9kImg,pSP8Wu0AsORY1YQuTdgKxg,I need to stop in check out their rates,2015-12-12,0,2,02:38:06
vnGnamsrqhrBvcIHVeV2UQ,EZ28kB-Su5kSvAr5ROsdOg,I will second or third or fourth that this drive through is ridiculously slow.,2015-07-06,0,19,19:36:51
AWtpMObUIkkmJxObHelgWA,wbbXIXBuKKvNGxhcW074YA,This place smells hella funky!,2014-04-21,0,17,17:37:00
uIKD7cJF4ZWkicin2ulWPg,iUbEzrvaq74ET-SAEayRzw,Been in the drive through for 20 minutes. Not even a hi or any sort of acknowledgement. I hate this place.,2014-03-06,0,14,14:17:23
bDCCzWxv2fU-z7eeaFzKxQ,_05DcCQmCP5aGnfCnI4r9Q,Now I can deposit checks with my iPhone. Hooray. And coffee.,2012-05-10,0,12,12:00:03
c4gjYdd3u8vc8eE63xyCpA,oSzwBAJ1UtnLV380G80SWQ,"Don't know where my one-star review or tip went, but if you want to be charged for paying off your charge card account IN FULL EACH MONTH, this is the place for you!",2020-09-04,0,15,15:13:27
RIXIoCTafjr1auUJkV3fLg,6CtVMiaq77qzt74TOnbdOw,"Friendly service, online banking, and good parking available.",2014-05-13,0,18,18:05:05
3mfsaxkuiLRdGNnoPAnKLQ,EZ28kB-Su5kSvAr5ROsdOg,Ummm don't try the ATM drive up at 6:30 on a MG friday,2011-02-26,0,0,00:27:41
qjfMBIZpQT9DDtw_BWCopQ,zhBe6PgEY9KzJ356J5Oo8w,Use the atm or online banking if u can. Saturday line for the tellers are LONG!!!,2015-05-04,0,11,11:28:41
7pG99hFW0eRH_XBvvd7xIA,S_vWHU4cr5gk8PuaKJEZhw,This address does not exist,2014-02-03,0,21,21:17:50
AYRiH77RkIvRrxNT80SjQQ,txD3iYrslYxaoxrS0BaYWA,"Don't trust the automated response on Yelp that they want the opportunity to fix issues. It's the same for every negative post. I spoke to them today and they failed to correct or take responsibility for any of the serious problems, interest and fees for returned checks when they wrongfully froze my bank account since they thought a $1930 payment to my contractor was ""suspicious"". They have asserted that they are not responsible for these fees and I will be contacting my lawyer.",2018-03-06,0,18,18:08:52
wlJpF1lGP73ztv1efg-jSQ,XNCWBhmbQwtFMs65INKm4Q,"Appointment only service, so if you need assistance and don't have an appointment don't bother stopping by this branch.",2021-05-01,0,14,14:57:41
Ase_kJIYuT6yOsqqVPuWUA,jhA20KJajtWPuduOtsmcBw,"Doronda, relationship banker rocks!!!!!",2014-12-22,0,17,17:42:11
lRRVRehFcudfbjY6yUX6FQ,tXIpXqaTwSpsavtCyKZjLQ,Branch closing June 13th,2018-04-18,0,23,23:42:34
E5Qm5W2BsMFCTirHq4DEIQ,02nnU52BBCgHzr7XfugPjQ,Award to the Worst branch and worst credit union go to this place !,2019-12-03,0,4,04:56:25
TkFfkUhNLczx5LB-uR9qaw,GxegTmzqO9jLo6eMHgRxHg,This Chase Bank location as do all offer complimentary Notary services for their clients.,2017-03-02,0,20,20:43:35
_qRphMRxUzp_Vjk7ZIjWBA,G7-dJCnMHEM-aOeriojyqw,The entrance way always smells like massive body odor. The lobby is A-ok.,2013-05-02,0,18,18:54:56
pYXeL0RCqus2IfhthYCOyA,oJEpQ3AqYSEg17mhuG94ew,No walk up ATM.,2012-03-22,0,18,18:37:30
KwRH-AC-R077WT4pfkiYLw,8L37-uu7vDJzJ1tSldg_vQ,Looks like they get robbed a lot! (see picture),2013-04-26,1,17,17:26:42
60RKNAZwY5EUooJf624aKw,KlT9fnAO9V8HvD5FRZQlcA,No drive up atm.,2011-02-10,0,22,22:59:51
5V_-CW1jMhVvhNjrSDC9bQ,kEoXo5U2FFCf4PX70xu4Dw,If you do not have an account here so NOT attempt to cash a check here you will be forced to pay a $8.00 check cashing fee!,2015-09-03,0,18,18:24:36
VdGROLLl2il5-gXmdKkUMQ,1ovn6V37WDKJVqZ83ahk1g,Kinecta Manhattan Beach could learn customer service from here,2013-04-12,0,16,16:59:23
_qRphMRxUzp_Vjk7ZIjWBA,Q1Vn6LYVua2eUbxsfv9h9A,This location not accepting cash either!!!!!!  I.AM.HOT!!!,2013-04-18,0,2,02:26:05
7Na1pUcEv3oF_QTRwZ-2iw,aH25XtAEbdrmnvxqt4W6ZQ,Joel going to the ATM:),2012-07-05,0,0,00:24:13
2-Bo0sktJE5wEnmXBixaHA,logESDu_auY9zYTsSMj4bg,Love Banking here... Clayton was really helpful,2015-04-27,0,20,20:23:23
bGZxMq55pHO2lhVbRuwFAg,kzRE03hS4xIxmX86Pqr5Pg,Bank is always busy but they are always very nice.,2015-07-14,0,21,21:23:47
ITUqISUE7mAO2Pue6CJssg,XvQENu9xZkwUgMTbWMl86A,"Don't bank with Wells Fargo. 

If you have a fraudulent charge, this bank will not try their hardest to resolve the issue immediately. They will ask you to call the merchant, call customer support who refuse to acknowledge that it is indeed an unauthorized charge but instead advise you to speak to the merchant again. If you decide to speak to a banker in this branch, they tell you to again call customer support but no one can tell you when will you have your money back.",2016-03-09,0,10,10:30:27
eRwo1yuxmejnS4_edQ68cg,_05DcCQmCP5aGnfCnI4r9Q,Strong shot of espresso for only 50cents,2013-01-04,0,17,17:39:23
zCg2mUmicb4Cssv3ScouSw,cRn_vN7tSIsfYgOIz-K3wg,Walked in and walked out. 8 people in front of me with one teller. ONE. I complained about this a year ago and there's been no difference. I hate coming to this bank but it's the one right by my house. I'm so pissed I have never in two years of coming here seen more than two tellers NEVER.,2016-05-31,0,22,22:26:25
gL0PnnFMmJbWphaOh_6BsQ,twBN_Ac_3jtLNWGCcXUDdg,Easy access from road or plaza. Well spaced parking and drive thru ATM easy to maneuver through.,2013-04-30,0,20,20:27:47
PKtQA1Ui28M3W6Jr32tJ_w,c040XmbZfcVErLOj6FIv0g,Full service branch,2014-07-09,0,17,17:33:09
I2XpWCHAom1JRyHXZQrnfg,q1lEp3kll5S5tom12SpcLg,ATM,2016-06-25,0,22,22:02:02
xgxucwdtu_AiGtlx_J35ZA,9IU40oLn0-ylHMw3kbGN1Q,"I'VE NEVER EVER EVER HAD DECENT CUSTOMER SERVICE!!!! This place SUCKS!!! If I didn't feel like being arrested, the manager would have bitch slapped! Btw, lady the makeup isn't covering your ugliness!!!!",2013-02-27,0,21,21:23:09
aVBMH_g079UE0INGPq114w,2qbliuh3JhUrIan0xMwpeQ,They have two ATMS outside.,2015-04-14,0,17,17:24:48
xWmYN57XXZbg0LOK8WbbFQ,9txN6DaP0Il4C3Ogieu9Fg,"Thank you Eli for your help will miss my "" go to banker Yavin best of luck in big city",2018-07-07,0,19,19:05:00
eEi1L3HukfplQJE9h7oXYA,_05DcCQmCP5aGnfCnI4r9Q,Half off with any capital one card yesssss,2018-09-04,0,15,15:39:19
w_OXUiqhP8hXZsBV77AMRg,7gITLUoW9cig8IBdIwXcMg,Don't get a auto loan here the have the worts costumer service I have tried to contact a branch manager several time and have had no luck,2013-07-27,0,0,00:47:12
H2GZde_4QVSTlmlWB5U0eQ,kVsZvPb43ZOuAEA1YyTX-g,Be prepared to wait. They're slow when the bank is empty and even slower during peak times.,2014-03-25,0,17,17:47:32
0PkCxX5PeubHdkOLnvSVaA,hdiDVWGVyslHUNmd2vMqIw,Fast ATM machine,2016-06-21,0,7,07:45:12
dqucQwA-CHWhUczwqIxKKg,q5ElUql5jEsXjQdL-fLebQ,Great Job during COVID. They did a team approach inside for the drive thru.  Lines moved much quicker than other bank drive thrus,2020-05-01,0,19,19:33:25
HjyeYbnxg20fzRK7jyqPHg,BBC30K3UjH1K4DLuF7dKhw,Dogs welcome! Free treats and water bowls.,2016-03-31,0,12,12:36:28
jswWHPctnZGH3qqvN4mzoQ,f6cHepU1Y3_3--kBWS641Q,Drive Thru is under the building in the back,2015-06-26,0,18,18:35:54
Zsdee1KEpMwjg5cqx-VWrQ,s11vpPhF_giUnpxWPPnanA,"Can you pay my biilllls, can ya pay my telephone billll, pay my automobilll!!! - great place to bank, however I may get reopen at MNI? Idk the name of it now. Teachers is quiet/caring/provide fast service!",2014-03-29,0,3,03:49:25
MVSpZumy974f0-quznvAmg,YSzpsjzeMvk3UpKTXD25yA,Support your local credit union!,2016-05-06,0,5,05:04:04
e67fm29pOiQUcPSltCAHVA,EVIAp-YxFQLfUdp2mt1QZQ,Now that's impressive all five star reviews definitely adding this guy to my bookmarks!,2016-11-07,0,14,14:37:53
kKPbWlBjpSL3Qzvtn_AaPw,34XugDuL3_tQmUXr0kYRVg,Like the sign states,2017-01-10,0,16,16:22:59
PYJ1wdfaPMOc1Iot_aC3iQ,hXBXOlhE83_tmJndgoVvAw,"Very nice, Brian Laniak the Assistant Vice President, Store Manager, introduced himself to me. I handed him a million dollar bill tract.",2014-05-30,0,22,22:09:57
t28xY95_EvpntDzN8ITAoQ,P5ojgBdIoM61EA10ALqYug,Annie was very helpful.,2014-03-03,0,19,19:01:11
DdPEm9nl_5zxrzGNatEbrw,OAsh9ye06Bp5jShsnmAyBg,Went to check mr bank account see how much we have and stuff,2018-10-31,0,18,18:07:55
RrSJacJC8pzT1gD0nxAQQA,OA_GnSjyU57xphXUkwVx7g,Using shared branch banking to make my loan pymt in TX...love it!,2012-03-10,0,1,01:53:41
AaJ9d4OrFmgc4S_U2QiSZg,ifhfWlsNyQa8Uy9QVRCC1A,Chaaaaaaa-CHINGGGGG!  :-),2015-04-17,0,21,21:07:37
U4MH2ws09dykwhsaiWBLkQ,qCQxC92xZv17sTZ6lk1wjQ,Worst experience. The workers are rude and pay no attention to the fact you are standing in front of them. Didnt even call my name so I waited 40 minutes till I finally asked them if they were done looking through the clothes I brought in and didnt even get more than a mere $25. Dont waste your time.,2014-02-24,0,23,23:40:00
GL8qyHNUTpgJXW1N64b7UQ,093PLiKhTQxMvf7ZrXurgg,ATM in drive up & one facing Keystone Avenue,2014-11-21,0,20,20:45:08
tXuWqMsrfP6cGbVyYBniUA,32dPMAa3vC1eeih8ZfGCIw,Don't try their drive through. Staffs are inefficient and low in intelligent.,2015-06-10,0,18,18:28:32
e67fm29pOiQUcPSltCAHVA,JXwynj0wX00eJDDHEUDa3A,Terrible Counter service today waited for an hour to get a money order had to leave. Haven't gotten it and I was LATE for work!!,2014-12-01,0,14,14:18:18
I2XpWCHAom1JRyHXZQrnfg,q1lEp3kll5S5tom12SpcLg,Time to quit complaining & change banks.,2015-01-07,0,18,18:45:35
WzhoLpHMXI59ETuQ2sRVeQ,kO9X6EQklZBeshBQsVayuw,Arrive before 10am to beat the crowd!,2019-07-28,0,18,18:47:01
h8l7bu1MW6V6I3KOaLbMzw,3acXB6ph-NsJkaFGmstp7w,This location has closed. 24hr drive-up ATM still available.,2010-05-18,0,22,22:37:54
HwW1K7nTu62Bw2pEWz3Dkw,twBN_Ac_3jtLNWGCcXUDdg,Excellent customer service!,2015-02-26,0,15,15:57:56
fdFgZQQYQJeEAshH4lxSfQ,txD3iYrslYxaoxrS0BaYWA,Best way to bank!,2013-06-21,0,16,16:19:07
YMkdlZLq9mJU1OpYhVPj2w,_05DcCQmCP5aGnfCnI4r9Q,"Holiday drinks sound scary (orange mocha, generic ""holiday spice"" latte lol, etc.), but they're really good!",2019-11-13,0,21,21:58:03
qcf3A5mtPntTmmSfADo6tg,80u-uFOG9wakf_Iu6Fy8lQ,"10% transaction fee for deposit of change into a shared credit union if you have no account with them, even if you have an account at a shared credit union. And even if the amount of change is under $6. Not good.",2017-09-18,0,21,21:26:43
I2XpWCHAom1JRyHXZQrnfg,w8z73BP7yRkIAlxbIKR_4Q,Hate this bank.,2016-11-16,0,20,20:41:39
I2XpWCHAom1JRyHXZQrnfg,w8z73BP7yRkIAlxbIKR_4Q,ATM's are great 24/7.,2014-05-17,0,19,19:12:19
0T7D52kX1PSqUtYMudBT3Q,bYWJqyorz1Qg0VNRrrNxTA,Open until 1pm on Saturdays!,2014-05-31,0,19,19:38:28
RMxvK_J_Pn3qWUxug8-8zw,BX9adreSDBoANEwhPvenEw,"The best credit union for anybody in Hillsborough County. if you can join make sure you do. The best service, the best rates, and absolutely the friendliest folks in the banking business in Tampa.",2013-04-18,0,22,22:52:06
qek59ogfmEcOm5YtTkKk7A,8x8JAmSWCUp8MzurgiXq7g,There very vague when trying to help you,2014-06-10,0,1,01:27:09
Zsdee1KEpMwjg5cqx-VWrQ,s11vpPhF_giUnpxWPPnanA,I wish they were open later sometimes you need like $3 to make it rain,2014-03-25,0,22,22:48:13
9_lcpqJ53tPpo614CD1oRw,ZlbL-SRrh5B9s7LC97ibUA,There is a mailbox as you pull into the lot/drive through. It's a great way to do your post and your banking in one!,2015-08-08,0,20,20:22:40
oAvO0BOHOagOI7WVGXlWSA,Hfiq_JnjsZP4YZKv0OUB0A,Stop by to deposit some cash into the account through ATM machine! That is what I like about BOA!,2013-04-08,0,14,14:32:46
fen9BWC39ul9SJZfQ-onpg,zmPRS6bjajqsyeuRVi4TKA,Temporarily closed while under construction!!,2020-08-22,0,23,23:17:24
H9UDyc6ztdw6LSINhJMqzQ,OAsh9ye06Bp5jShsnmAyBg,"Won't cash their own members checks if they can't contact them on the phone to verify they wrote it. Instead they will accuse people of theft and freeze their customer accounts based on ""feelings"".",2018-01-29,0,18,18:48:24
eRwo1yuxmejnS4_edQ68cg,_05DcCQmCP5aGnfCnI4r9Q,Only takeout can't be inside cause of coronavirus,2020-10-18,0,18,18:41:19
4E6o7jX4tAI7argmGRfIvw,-4I0u12gYWIToYmdeyxpeQ,"Going to deposit a check before going to Decatur, Ill.",2011-02-26,0,12,12:13:58
3WpjM_PfFAy0PGL6B30sYQ,UvfGZ2wu-veFaH-pTT-XmQ,"This place doesn't have a drive thru teller, however, they do have a couple of ATMs you can drive up to.",2013-10-25,0,23,23:16:15
Dp28gTTUp-YL7V_8Wx7wNw,z3lPm4SpTdjc-tpQcOfg9Q,"Deidre took care of things and good branch manager.  however, I would stay away from Jeff.  He kept repeating himself about policies (that ended up being false). Anyhow, he was very argumentative and he was not willing to even try.  he even accused me of calling him a liar, which I didn't.  I ended up getting help from branch manager instead. She was very helpful and knew what she was doing and processed what I needed,  no problem.",2014-02-07,0,19,19:00:19
fCvMnJU1Z-XhAjKg99wK3Q,ESkrZikzFauGfvGqRd-s0Q,This is the Main Office and original location.,2017-02-24,0,1,01:59:07
dM62Q_7J0BetaDITIdt0Nw,Apq95qo4kPgObzU9R04r8Q,Drive through ATM!,2012-01-08,0,19,19:29:03
r83mE4GC0aYginzfLZVVQw,rnIvR9CYTr6mIe4BthsaMw,They give you a self-guided booklet and a bag of shredded money for free when you walk in the door! Worth a little stop in :),2015-10-19,0,23,23:05:25
pV-zk27LoaY3sQiSr9kImg,pDYgX68mqnCVoI54VrRCnQ,These people are nice. And some are nut jobs,2015-10-12,0,22,22:02:30
c4gjYdd3u8vc8eE63xyCpA,ifhfWlsNyQa8Uy9QVRCC1A,"If you prefer a a virtual teller (not an in-the-flesh, tangible person), one you transact with through a machine, THIS is the banking institute for YOU!",2018-09-01,0,16,16:56:55
yqa2qWN6acpmDuDL3U61UA,BNipHkkkcf8UdfJwOVIg6g,"Open til 4pm on most days, 6pm on Fridays.  #Ishouldhavebeenabanker",2014-12-10,0,22,22:34:07
HjyeYbnxg20fzRK7jyqPHg,TgrWD2h-dMFgSEl6In3dyQ,Drive through is open later than the bank.,2014-04-14,0,22,22:11:43
iEVNgH8leU1xtkFWlEfH-g,JWvEFTjToXfHWV4YMWQegg,Big branch.   Lots of parking in back.  3 ATMs at rear of building,2010-11-09,0,21,21:10:47
uDz0QyzzpuVP_CKIonhS4Q,VUVrZTEF_7s_ksl_sqJP1g,"Convenient location, inconsistent and poor service.",2017-05-31,0,22,22:37:08
l_5iaa0MREofT7KIZIH4ug,2Uomz5XjAeqr0-e_lFq60g,Show me the Money!!!!,2013-04-08,0,17,17:12:57
NvHxW4eaIjlbrRE-9Qr-Jw,S4S7MXqTzZCekYkGuIJ2hw,No bathroom at this location :(,2017-10-25,0,2,02:00:14
kA7sIBVKgWXVwWbpXsUHQg,T2Lsvx4pdHKUsy5FA45VuQ,Ask for Desi or Guillermo,2014-12-30,0,20,20:15:20
ZbfV0l0h3MfrfuVmbIlJUA,kEoXo5U2FFCf4PX70xu4Dw,NEW touchscreen!,2016-06-09,0,4,04:16:35
W4ZsOJ61bMSE36ImouIjMg,6jqjFh-Q77XDZt4XK3r8-g,I hate that the drive thru at every Bank of America is closed on Saturday. They also close at 4:30 during the week instead of 5pm like most banks.,2017-12-26,0,21,21:50:44
w_OXUiqhP8hXZsBV77AMRg,N40dc_YE6N_cgxOkWZIgmg,They are short on staff so you should get there early,2013-06-23,0,2,02:11:42
GX4lio7E96sCpRsyUfzGdQ,_05DcCQmCP5aGnfCnI4r9Q,Use your Capital One card for 1/2 off your order! Fantastic deal.,2018-10-30,0,14,14:57:10
zCg2mUmicb4Cssv3ScouSw,pmWSltqll125oV1f4yikBA,Yesterday I went to Bank of Amercia on 7th/MCCarran with one teller so I decided to go to a different one but guess what one teller here too. ONE. On the 1st of the month. I'm over this bank.,2016-06-01,0,21,21:39:51
O1_mLC0sVAS2RqsfPZTiXg,ucE9Wn94ODfh2dsWy_z3Yg,Drive through is open until 6:00!!,2011-07-08,0,15,15:15:01
kKPbWlBjpSL3Qzvtn_AaPw,NKttgdF-YJn8TPUry_IqMg,"Face-to-face concept
Customer service implied
Robots for tellers

#NOLA_Haiku
#ChaseBank #ATM #Chase #Robots #CustomerService #PayDay #PersonalBanking #NOLA #DirtyCoast #NewOrleans #BraveNewWorld",2017-06-22,0,22,22:07:52
fvICi7SHFIhVeuYQlEUQDA,dD2Cgmdtj_tCYJqWSY3mZw,Always such a pain dealing with TFCU - not worth the hassle!,2019-02-19,0,22,22:09:41
t-nB38eHbeFuabXBdJMwvg,jvPFC9WqnuC39MJTDMprVA,"Super friendly service from the front line ""what can we help you with today?"" dudes and from the tellers.",2014-12-30,0,16,16:43:43
idrV21RWhYY_YMiee42IQg,-jWePOGgNdYRgz2AzzZEGQ,Very clean and fast bank,2013-07-12,0,18,18:58:55
KwRH-AC-R077WT4pfkiYLw,4fOryrCVwdE0ruU5UMxtig,"Hot mess... drive thru ATM broken all the time, incompetent rude people working there... go to the one on Fowler.",2013-01-10,0,23,23:01:48
xNlR-RbyrpHG6JSXajxwww,0VTLCGWSq4GRi5fLg62Jjg,In the drive through for 25 minutes with only 2 cars ahead of me. Ridiculous,2019-03-22,0,8,08:30:56
ryisT19-tzvMyVVi0iLvwA,_05DcCQmCP5aGnfCnI4r9Q,Seems like THE place to hold interviews for Walnut St retail establishments.,2012-10-03,0,17,17:48:26
vTprcHGBn9asRfI349M1Fg,pmWSltqll125oV1f4yikBA,I love this branch.  People here are so darn nice.,2016-10-31,0,17,17:26:43
lSA0wc9EnIndn5F3Q6RNmw,pmWSltqll125oV1f4yikBA,This is a training branch obviously as you never see the same tellers or managers in here twice.,2017-10-02,0,18,18:55:27
ikWD8meznb14w9yNie3bwQ,x3wGEEDsJjveBKEbQ2amIQ,You can replace a lost card the same day in this branch,2017-10-20,0,19,19:18:20
mf-PXGMddBSQRS6yvggjxw,nODR-xK7-Pg7GTb4mR4pfw,Horrible. 1 teller working and painfully slow. Avoid this location.,2016-08-16,0,16,16:57:42
vTprcHGBn9asRfI349M1Fg,pmWSltqll125oV1f4yikBA,Staff at this branch are so darn nice.  I'll go out of my way to come to this branch,2019-04-27,0,16,16:43:41
nQpgkgFfZSPZNtvA1jjRZg,7gnMU6LBniKb52hUOJhgKA,If you are eligible to join this Credit Union you should do it.,2017-10-31,0,19,19:17:46
Yj4SpqG0OJxbg8L1Qsrlsw,32dPMAa3vC1eeih8ZfGCIw,Today the ATM is out of service.,2015-12-06,1,17,17:18:32
I2XpWCHAom1JRyHXZQrnfg,w8z73BP7yRkIAlxbIKR_4Q,"Gotta love ATM""S!",2014-05-17,0,19,19:17:40
lVlb5R_bjelkWi1N5YWUIg,7gld0qFmRFfoJcyhzkYgxw,The bank sells monthly space in deposit boxes at eight locations. This location has special vaults available for the storage of large items.,2014-11-15,0,15,15:23:50
g1cwG-9BWx5HvlrKPIbs9w,CSb1WJ-8JW-wd3pEu-3TqA,Weird double ATMs in the middle of the  parking lot.,2012-05-19,0,16,16:21:37
r4NVmZeL9UwaISRQYKMv0Q,YjukSGxRpBfSMJT3zj7fiQ,Drive thru banking is the way to go!,2014-03-02,0,2,02:42:56
l2IWzTJtrIlP_W9fHit1cA,k2w1yadyMUF0NKRjx23oGQ,Love my bank!,2012-09-26,0,4,04:28:44
Ase_kJIYuT6yOsqqVPuWUA,jhA20KJajtWPuduOtsmcBw,Drive thru open late!!! It's 5:40pm.,2017-01-30,0,23,23:20:00
piAZcrkS1Q_DOV7NjSoSMA,_05DcCQmCP5aGnfCnI4r9Q,Best morning deal in town if you ban with ING,2012-08-07,0,14,14:10:08
akWNWadnz0udLOPbfO3tEA,6XMZRrelWSqNI5rhHAt-fA,"This is a huge branch with a ton of drive ups. Conveniently located, too.",2014-01-29,0,18,18:10:52
xyad5PXaHTdKrdNClXbMqQ,6eKWeZJAuO6CDtH2SCXNDA,Maybe two tellers in the morning might be a good idea.,2012-05-17,0,12,12:14:04
IfUap3l-UVc7-FH_j8wPFw,4Xfot2NtGkaemcs56gfuiQ,They have a fully functioning post office in here with usually no wait.,2010-07-15,0,1,01:45:40
e67fm29pOiQUcPSltCAHVA,s8jOoaLQmcDd5DSEhi9Siw,Love how we are treated here we have the relationship banking through our employer with direct deposit.  So that includes the free safety deposit box not to mention no fees and there's always complementary coffee a pastry or cookie at this location,2016-10-18,0,13,13:31:55
lMY8NBPyzlPbbu-KBYfD9A,a4b90ANgS7CMk8XGUAFPKw,Brand new construction,2015-07-16,0,16,16:11:17
goySBsZ3QJfSaElPIDIzLw,kO9X6EQklZBeshBQsVayuw,Economic crisis got you down? Quit your bank and join your local credit union!,2012-06-25,0,20,20:15:39
I2XpWCHAom1JRyHXZQrnfg,q1lEp3kll5S5tom12SpcLg,Go to a different bank,2017-08-01,0,16,16:45:18
Lp6jT2G9dxkOLF6g2_eoqA,2TntcEfIoBFAKhRDI153_A,Local!,2011-12-23,0,15,15:28:28
jsLwk-KPgcQrWyc8ERrvfw,ZNfaufwJ0iug9Qz_mTluMw,The worst location I have been to. Been wait 1hr already,2017-11-27,0,21,21:48:58
MLrN7EaEGR6Ufunj-Vvr1g,7YLfZwaMPZ4CvZPRk3_OPg,"Excellent source for home loans!!
Call Joey Lorts",2013-07-15,0,17,17:39:45
rUOOX9hBxHK7i4T561Bntw,MmLt5zeXj3X-k7j7wCGnWA,Need more atms,2013-12-04,0,0,00:48:10
8HwPq5UkE-TX9jr8Di92eQ,cQ6hlVWqcCZiTB4gWKfW9w,No checking or savings account fees and two Drive through ATM's,2015-01-18,0,0,00:39:51
AaJ9d4OrFmgc4S_U2QiSZg,ifhfWlsNyQa8Uy9QVRCC1A,Very friendly and helpful banking managers. Extremely pro-small business!,2014-08-06,0,16,16:48:18
YfKPAUdcfah8fe-z7fteDQ,ousH_YRzCvd-ak5Gob7UeA,Why are your ATMs always broken??  Worst bank I've had!,2019-11-17,0,21,21:03:33
RIXIoCTafjr1auUJkV3fLg,6CtVMiaq77qzt74TOnbdOw,The manager at this branch is awesome,2014-06-25,0,23,23:21:21
M5HoGdy-mNOV7EHhxB9P9A,hauK97cLjYkGqrUcddptLQ,Just a friendly place to do business. The tellers always greet u with smile. Don't know how but they seem to remember everybody's name.,2013-05-06,0,16,16:47:21
RMxvK_J_Pn3qWUxug8-8zw,Zj5R9K1DpILndPmAPqAK5Q,"Very good credit union.  if you're looking for a new financial institution,  make sure you check these folks out.",2013-04-18,0,22,22:53:34
_qRphMRxUzp_Vjk7ZIjWBA,zP7XRSUks1JV16s4Y2Gczw,This ATM location is not accepting cash deposits at this time. WTF?! I get to drive to Thompson Ln. now. NOT HAPPY!!!!,2013-04-18,0,2,02:05:03
esivpc_4bNu6GXiiDkAVBg,YmOSm6QL23o_LivG_Gl7iw,The staff manning the front desk are always professional and recently provided great follow up service regarding my account. Kudos!,2017-04-07,0,19,19:24:44
aZXnHefHQJuAOMpe27R6oQ,YjukSGxRpBfSMJT3zj7fiQ,Go elsewhere! Slowest place ever!,2013-06-14,0,14,14:56:15
X4k8ugJaihHVLHq32rNTwQ,y-x03xCWvT07MCObuRg02w,ATM is acting up. Would not let me deposit a check. And would not let me use English but kept showing a foreign language on the screen.,2013-06-04,0,23,23:50:26
cZqR6gefC4HFYCrTZaQgLA,IK5UDoW7801AUSn9JfDD7w,This location has an ATM!,2013-02-02,0,21,21:56:30
cZqR6gefC4HFYCrTZaQgLA,5jSf0jg4TlZPSb9_7jZB0g,"This branch only accepts transactions under $1,000 via the drive through.",2012-03-07,0,20,20:08:26
